"","Date_UTC","ClickTime_UTC","clickDepth_m","fit_line","lwr_CI_99","upr_CI_99"
"455","2016-07-25","2016-07-25_21:33:22.517",572.564329455764,583.619144705914,569.430003396268,597.808286015561
"456","2016-07-25","2016-07-25_21:33:23.174",571.429668738966,583.211294897737,568.978369579067,597.444220216408
"457","2016-07-25","2016-07-25_21:33:27.062",661.755395348696,580.659531572546,566.07030199096,595.248761154131
"458","2016-07-25","2016-07-25_21:33:33.673",567.237757429519,575.724146870774,560.199811082409,591.248482659138
"459","2016-07-25","2016-07-25_21:33:34.950",723.066929535553,574.676026028301,558.93973319911,590.412318857492
"460","2016-07-25","2016-07-25_21:33:38.148",629.536398518387,571.905540386597,555.625713851328,588.185366921866
"461","2016-07-25","2016-07-25_21:33:41.000",573.177181816225,569.250403480602,552.499732368662,586.001074592543
"462","2016-07-25","2016-07-25_21:33:42.634",583.196039970586,567.646950939721,550.645838415441,584.648063464001
"463","2016-07-25","2016-07-25_21:33:48.415",490.233859944345,561.462566178948,543.792223865608,579.132908492288
"464","2016-07-25","2016-07-25_21:33:49.035",561.024167499934,560.749740866806,543.034909956664,578.464571776948
"465","2016-07-25","2016-07-25_21:33:49.658",557.298061909505,560.023418359589,542.270372103886,577.776464615291
"466","2016-07-25","2016-07-25_21:33:50.296",554.814010030041,559.269063855615,541.483926378224,577.054201333005
"467","2016-07-25","2016-07-25_21:33:50.967",585.865723088215,558.46406167386,540.653194442263,576.274928905458
"468","2016-07-25","2016-07-25_21:33:52.247",515.737026228192,556.894926368172,539.058994386781,574.730858349564
"469","2016-07-25","2016-07-25_21:33:52.848",573.923227434889,556.142797458498,538.306485755764,573.979109161232
"470","2016-07-25","2016-07-25_21:33:56.805",595.51010271022,550.732972593182,533.051086200146,568.414858986219
"471","2016-07-25","2016-07-25_21:33:57.437",567.869515604965,549.794935357901,532.160468100641,567.429402615161
"472","2016-07-25","2016-07-25_21:33:59.305",415.410809733151,546.91399722021,529.452145645601,564.375848794819
"473","2016-07-25","2016-07-25_21:34:04.263",564.362018755003,538.572127319819,521.765408967815,555.378845671824
"474","2016-07-25","2016-07-25_21:34:16.841",533.645541782223,514.405599867614,499.829243531391,528.981956203838
"475","2016-07-25","2016-07-25_21:34:18.752",528.306043273417,510.549063947919,496.28920094934,524.808926946498
"476","2016-07-25","2016-07-25_21:34:21.710",508.515452715949,504.573150603239,490.750881983726,518.395419222752
"477","2016-07-25","2016-07-25_21:34:29.253",448.28374981855,489.649839104934,476.554346723327,502.74533148654
"478","2016-07-25","2016-07-25_21:34:30.395",387.49758662096,487.471197056768,474.431649551192,500.510744562343
"479","2016-07-25","2016-07-25_21:34:35.371",467.843603757021,478.374521343221,465.427178139616,491.321864546825
"480","2016-07-25","2016-07-25_21:34:40.040",453.133298232488,470.59863946037,457.570737493293,483.626541427447
"481","2016-07-25","2016-07-25_21:34:40.668",453.133298232488,469.621058854683,456.575271649558,482.666846059808
"482","2016-07-25","2016-07-25_21:34:41.315",453.133298232488,468.632591500492,455.567504497907,481.697678503077
"483","2016-07-25","2016-07-25_21:34:41.924",451.815415236292,467.72002398323,454.636227987438,480.803819979022
"484","2016-07-25","2016-07-25_21:34:42.529",455.769075333202,466.831072638955,453.728424239613,479.933721038298
"485","2016-07-25","2016-07-25_21:34:43.736",460.166037264997,465.111943670719,451.971880021464,478.252007319974
"486","2016-07-25","2016-07-25_21:34:45.579",446.743838643362,462.634023477794,449.441146829295,475.826900126292
"487","2016-07-25","2016-07-25_21:34:46.733",467.062110791276,461.178140461184,447.957502285996,474.398778636373
"488","2016-07-25","2016-07-25_21:34:47.306",464.473203444884,460.483881316928,447.251603527343,473.716159106513
"489","2016-07-25","2016-07-25_21:34:49.733",453.011892593553,457.764768196233,444.504055445338,471.025480947128
"490","2016-07-25","2016-07-25_21:34:51.578",481.508733676036,455.951107757106,442.69731998807,469.204895526142
"491","2016-07-25","2016-07-25_21:34:54.055",454.117485081359,453.772497099413,440.553145969421,466.991848229405
"492","2016-07-25","2016-07-25_21:34:54.630",494.089776261641,453.294432286688,440.083828598163,466.505035975214
"493","2016-07-25","2016-07-25_21:34:55.197",426.138864123238,452.832516966298,439.630410050559,466.034623882037
"494","2016-07-25","2016-07-25_21:34:58.312",478.100459883331,450.448260482334,437.282853458768,463.613667505901
"495","2016-07-25","2016-07-25_21:34:58.937",452.412298584721,449.998092929919,436.836729470351,463.159456389487
"496","2016-07-25","2016-07-25_21:35:00.869",417.069312785667,448.657663733135,435.499735168809,461.815592297462
"497","2016-07-25","2016-07-25_21:35:01.533",418.369169411262,448.213133699193,435.053193779985,461.373073618402
"498","2016-07-25","2016-07-25_21:35:02.157",418.369169411262,447.802130249213,434.638916860144,460.965343638282
"499","2016-07-25","2016-07-25_21:35:02.789",418.369169411262,447.392059636274,434.224297802961,460.559821469586
"500","2016-07-25","2016-07-25_21:35:04.599",394.972296843227,446.248071728115,433.062205908813,459.433937547417
"501","2016-07-25","2016-07-25_21:35:05.220",440.467278737846,445.864564573394,432.671557311424,459.057571835365
"502","2016-07-25","2016-07-25_21:35:05.900",440.467278737846,445.449053417878,432.248268205948,458.649838629808
"503","2016-07-25","2016-07-25_21:35:06.529",435.267630700295,445.068348646065,431.86080262045,458.27589467168
"504","2016-07-25","2016-07-25_21:35:07.144",440.467278737846,444.69905586222,431.485698167217,457.912413557222
"505","2016-07-25","2016-07-25_21:35:07.769",457.36652969326,444.326295542963,431.108255194796,457.544335891131
"506","2016-07-25","2016-07-25_21:35:08.403",417.069312785667,443.950326834683,430.729245257379,457.171408411988
"507","2016-07-25","2016-07-25_21:35:09.023",422.095446716657,443.584320513626,430.362382628564,456.806258398688
"508","2016-07-25","2016-07-25_21:35:09.653",422.095446716657,443.213642161706,429.993449376207,456.433834947206
"509","2016-07-25","2016-07-25_21:35:10.259",413.53829422684,442.857834500951,429.642251875913,456.07341712599
"510","2016-07-25","2016-07-25_21:35:10.874",412.245426948039,442.497072275943,429.289549001666,455.704595550219
"511","2016-07-25","2016-07-25_21:35:11.476",412.245426948039,442.143852462454,428.947932959258,455.33977196565
"512","2016-07-25","2016-07-25_21:35:12.069",412.245426948039,441.818061534733,428.637603866809,454.998519202657
"513","2016-07-25","2016-07-25_21:35:12.684",412.245426948039,441.526460954523,428.366293890278,454.686628018767
"514","2016-07-25","2016-07-25_21:35:13.269",478.665790909607,441.291579877135,428.154500702821,454.428659051449
"515","2016-07-25","2016-07-25_21:35:14.410",476.034465610716,440.948159318693,427.865817549919,454.030501087468
"516","2016-07-25","2016-07-25_21:35:14.973",494.454042847414,440.832428852155,427.781360459539,453.883497244771
"517","2016-07-25","2016-07-25_21:35:15.546",394.470470477686,440.749641919949,427.732966923325,453.766316916573
"518","2016-07-25","2016-07-25_21:35:16.716",414.202435570824,440.685643462593,427.746133237173,453.625153688012
"519","2016-07-25","2016-07-25_21:35:23.408",488.912042066853,442.594871478371,430.163700678018,455.026042278725
"520","2016-07-25","2016-07-25_21:35:24.614",415.674693108287,443.26624795017,430.9163466265,455.616149273839
"521","2016-07-25","2016-07-25_21:35:25.842",469.527332265239,444.025858856138,431.748592709174,456.303125003102
"522","2016-07-25","2016-07-25_21:35:35.680",457.740911576435,451.570311383559,439.277093821642,463.863528945475
"523","2016-07-25","2016-07-25_21:35:36.359",456.318750661232,452.104547980061,439.764482676092,464.444613284031
"524","2016-07-25","2016-07-25_21:35:36.989",477.651560372372,452.592789133646,440.204206937219,464.981371330073
"525","2016-07-25","2016-07-25_21:35:37.607",474.80713671766,453.063313979466,440.622599553906,465.504028405026
"526","2016-07-25","2016-07-25_21:35:38.233",488.533685461631,453.530002019443,441.032104411833,466.027899627052
"527","2016-07-25","2016-07-25_21:35:38.880",485.740775815293,454.000320191486,441.438941054094,466.561699328877
"528","2016-07-25","2016-07-25_21:35:39.571",453.623379447964,454.487344748998,441.853569542776,467.12111995522
"529","2016-07-25","2016-07-25_21:35:40.269",456.416118763821,454.961348135293,442.25000031508,467.672695955507
"530","2016-07-25","2016-07-25_21:35:40.882",452.227015344306,455.361170038345,442.578343652889,468.143996423801
"531","2016-07-25","2016-07-25_21:35:42.188",472.153625422425,456.155239463379,443.211119857386,469.099359069372
"532","2016-07-25","2016-07-25_21:35:43.641",467.752840067514,456.933065073503,443.798281019249,470.067849127756
"533","2016-07-25","2016-07-25_21:35:57.463",500.362072950498,455.340124799605,440.705572526981,469.97467707223
"534","2016-07-25","2016-07-25_21:35:58.207",470.116536224428,454.65917174536,440.001146638734,469.317196851987
"535","2016-07-25","2016-07-25_21:36:02.796",459.127052578185,450.244022492727,435.505127643324,464.98291734213
"536","2016-07-25","2016-07-25_21:36:03.473",433.100432929203,449.55033448003,434.798863262086,464.301805697974
"537","2016-07-25","2016-07-25_21:36:04.148",408.605824737827,448.845072043949,434.078552502734,463.611591585163
"538","2016-07-25","2016-07-25_21:36:04.799",407.074945012028,448.151110117414,433.367095354803,462.935124880025
"539","2016-07-25","2016-07-25_21:36:06.170",430.953470896821,446.641551624256,431.808959032594,461.474144215918
"540","2016-07-25","2016-07-25_21:36:06.890",427.949215769189,445.820551812137,430.955186933717,460.685916690556
"541","2016-07-25","2016-07-25_21:36:07.594",427.949215769189,444.997555968712,430.094935365245,459.900176572179
"542","2016-07-25","2016-07-25_21:36:08.259",430.953470896821,444.200794020836,429.258157001335,459.143431040338
"543","2016-07-25","2016-07-25_21:36:08.914",385.891257743012,443.396729337879,428.410135074708,458.383323601049
"544","2016-07-25","2016-07-25_21:36:10.887",409.924007755567,440.850291092671,425.70619361593,455.994388569412
"545","2016-07-25","2016-07-25_21:36:11.526",433.957741393576,439.982715890432,424.780754631087,455.184677149778
"546","2016-07-25","2016-07-25_21:36:13.588",482.073696352431,437.026742735888,421.624257781107,452.429227690668
"547","2016-07-25","2016-07-25_21:36:14.223",434.913809909483,436.065417895531,420.59954358958,451.531292201482
"548","2016-07-25","2016-07-25_21:36:14.880",437.956271802114,435.044034584629,419.513253463121,450.574815706137
"549","2016-07-25","2016-07-25_21:36:15.559",439.477508511879,433.958940967949,418.362839605288,449.55504233061
"550","2016-07-25","2016-07-25_21:36:16.262",392.320957173666,432.802871114253,417.142226676689,448.463515551817
"551","2016-07-25","2016-07-25_21:36:17.681",415.138182230602,430.363912655537,414.587879263091,446.139946047983
"552","2016-07-25","2016-07-25_21:36:18.382",418.180544223758,429.10484706407,413.281870048159,444.927824079981
"553","2016-07-25","2016-07-25_21:36:19.032",442.519993458195,427.904107600532,412.045126184103,443.763089016962
"554","2016-07-25","2016-07-25_21:36:20.303",444.041241694745,425.460393905817,409.556014757746,441.364773053889
"555","2016-07-25","2016-07-25_21:36:20.948",445.562493773634,424.143544142191,408.230425615534,440.056662668848
"556","2016-07-25","2016-07-25_21:36:21.619",444.041241694745,422.682424748361,406.770448842601,438.594400654121
"557","2016-07-25","2016-07-25_21:36:22.335",440.998749063867,421.023671232573,405.1240194667,436.923322998447
"558","2016-07-25","2016-07-25_21:36:23.686",440.747060597013,417.624634089224,401.777754931356,433.471513247092
"559","2016-07-25","2016-07-25_21:36:24.987",368.273404423215,414.035549877329,398.27308721328,429.798012541378
"560","2016-07-25","2016-07-25_21:36:27.578",440.747060597013,406.04075956299,390.529947892319,421.551571233661
"561","2016-07-25","2016-07-25_21:36:28.249",401.48941825241,403.800872374926,388.370340974351,419.231403775501
"562","2016-07-25","2016-07-25_21:36:28.946",484.537438493884,401.405815193339,386.064044155808,416.747586230871
"563","2016-07-25","2016-07-25_21:36:29.589",374.312543899082,399.137021633153,383.881406075912,414.392637190394
"564","2016-07-25","2016-07-25_21:36:30.219",539.818291198966,396.861182933063,381.69341816819,412.028947697936
"565","2016-07-25","2016-07-25_21:36:30.848",415.202823980033,394.538877849279,379.461696467993,409.616059230565
"566","2016-07-25","2016-07-25_21:36:31.477",415.202823980033,392.168685209098,377.184433070563,407.152937347634
"567","2016-07-25","2016-07-25_21:37:05.246",188.512531230908,253.233808109993,238.939146489881,267.528469730105
"568","2016-07-25","2016-07-25_21:37:05.615",348.874485735581,252.219799132281,237.925081338696,266.514516925867
"569","2016-07-25","2016-07-25_21:37:06.953",235.568392792996,248.75111643833,234.478585981211,263.023646895448
"570","2016-07-25","2016-07-25_21:37:07.615",233.783505928807,247.160092838855,232.912430056784,261.407755620926
"571","2016-07-25","2016-07-25_21:37:08.289",264.127159482981,245.628826853357,231.416585429087,259.841068277626
"572","2016-07-25","2016-07-25_21:37:09.005",308.752406279848,244.103005842004,229.940071034234,258.265940649774
"573","2016-07-25","2016-07-25_21:37:09.009",185.593163939441,244.094779473698,229.9321548584,258.257404088995
"574","2016-07-25","2016-07-25_21:37:09.680",242.062417002005,242.762508381952,228.657521254487,256.867495509417
"575","2016-07-25","2016-07-25_21:37:09.684",193.643950131984,242.754853588706,228.650243825076,256.859463352336
"576","2016-07-25","2016-07-25_21:37:10.334",221.577315902988,241.5161501995,227.477084761306,255.555215637694
"577","2016-07-25","2016-07-25_21:37:10.976",195.506143537181,240.303506161656,226.336798759828,254.270213563485
"578","2016-07-25","2016-07-25_21:37:10.980",243.924725473887,240.295988029238,226.329753267537,254.262222790939
"579","2016-07-25","2016-07-25_21:37:11.644",225.301839908383,239.054952063724,225.170582213475,252.939321913973
"580","2016-07-25","2016-07-25_21:37:12.316",223.439575692801,237.814369710118,224.019039245469,251.609700174766
"581","2016-07-25","2016-07-25_21:37:12.976",209.789020011201,236.61285891208,222.910018367584,250.315699456577
"582","2016-07-25","2016-07-25_21:37:14.940",187.05898618765,233.154380739268,219.746977613045,246.561783865492
"583","2016-07-25","2016-07-25_21:37:16.019",351.272371050315,231.341529353402,218.103341621495,244.57971708531
"584","2016-07-25","2016-07-25_21:37:16.301",203.888489432255,230.879260994083,217.685568727958,244.072953260208
"585","2016-07-25","2016-07-25_21:37:16.940",178.185083248283,229.850684672683,216.757834702777,242.94353464259
"586","2016-07-25","2016-07-25_21:37:18.930",397.357412290699,226.83140878897,214.049033673109,239.613783904832
"587","2016-07-25","2016-07-25_21:37:18.931",395.687379282215,226.829967148437,214.047745755234,239.612188541641
"588","2016-07-25","2016-07-25_21:37:19.565",200.32054963364,225.932267076049,213.246942567718,238.61759158438
"589","2016-07-25","2016-07-25_21:37:19.568",200.32054963364,225.928098216301,213.243229448449,238.612966984153
"590","2016-07-25","2016-07-25_21:37:19.569",198.650978716469,225.92670887475,213.241992002441,238.61142574706
"591","2016-07-25","2016-07-25_21:37:20.210",175.277397058186,225.053631761762,212.465678942772,237.641584580751
"592","2016-07-25","2016-07-25_21:37:20.211",175.277397058186,225.052297622599,212.464494801363,237.640100443836
"593","2016-07-25","2016-07-25_21:37:20.214",175.277397058186,225.048295415069,212.460942605176,237.635648224961
"594","2016-07-25","2016-07-25_21:37:21.519",175.277397058186,223.384796321051,210.990758321483,235.778834320619
"595","2016-07-25","2016-07-25_21:37:22.864",180.40929130827,221.84190923425,209.642537190951,234.04128127755
"596","2016-07-25","2016-07-25_21:37:22.868",277.44038261783,221.837595530372,209.638796376844,234.0363946839
"597","2016-07-25","2016-07-25_21:37:23.611",177.004927179719,221.072032616589,208.986104853105,233.157960380072
"598","2016-07-25","2016-07-25_21:37:24.706",246.797583940963,220.065988504317,208.164999679779,231.966977328856
"599","2016-07-25","2016-07-25_21:37:25.319",212.929965905953,219.561200176196,207.769926737113,231.35247361528
"600","2016-07-25","2016-07-25_21:37:25.973",193.272171791067,219.064940577987,207.392950040785,230.73693111519
"601","2016-07-25","2016-07-25_21:37:25.977",191.634047256396,219.062032991187,207.390774592478,230.733291389896
"602","2016-07-25","2016-07-25_21:37:27.246",230.950096560503,218.211644718273,206.77021077745,229.653078659097
"603","2016-07-25","2016-07-25_21:37:27.854",250.19669477511,217.85079344245,206.515103710313,229.186483174586
"604","2016-07-25","2016-07-25_21:37:27.858",215.395883230901,217.848510114196,206.513501326261,229.183518902131
"605","2016-07-25","2016-07-25_21:37:28.467",227.974489201201,217.513778002924,206.279714063837,228.74784194201
"606","2016-07-25","2016-07-25_21:37:28.471",221.218663522068,217.51166120617,206.27824083203,228.74508158031
"607","2016-07-25","2016-07-25_21:37:29.086",227.974489201201,217.197950324691,206.060023048415,228.335877600967
"608","2016-07-25","2016-07-25_21:37:30.372",165.485492403967,216.608055128273,205.643965073286,227.572145183261
"609","2016-07-25","2016-07-25_21:37:30.378",163.796675003197,216.605482711957,205.642112055556,227.568853368358
"610","2016-07-25","2016-07-25_21:37:30.996",170.551968102635,216.34798989987,205.453804768717,227.242175031024
"611","2016-07-25","2016-07-25_21:37:31.000",168.863138953686,216.346368314569,205.452598767735,227.240137861403
"612","2016-07-25","2016-07-25_21:37:31.617",195.510465978352,216.102212667592,205.267474410516,226.936950924669
"613","2016-07-25","2016-07-25_21:37:32.891",231.967486926163,215.626470109145,204.881545038307,226.371395179984
"614","2016-07-25","2016-07-25_21:37:34.161",178.939707586144,215.169758086284,204.473460194705,225.866055977864
"615","2016-07-25","2016-07-25_21:37:36.118",198.824663764243,214.443082215656,203.757835080545,225.128329350767
"616","2016-07-25","2016-07-25_21:37:36.776",215.395883230901,214.179062517759,203.485824350819,224.872300684698
"617","2016-07-25","2016-07-25_21:37:37.431",170.654472475833,213.900747315475,203.19655877305,224.6049358579
"618","2016-07-25","2016-07-25_21:37:38.033",197.167562950215,213.628399345319,202.913066674892,224.343732015746
"619","2016-07-25","2016-07-25_21:37:38.078",195.510465978352,213.607550501765,202.891373176053,224.323727827477
"620","2016-07-25","2016-07-25_21:37:39.226",172.830007815088,213.18405943266,202.438856080368,223.929262784953
"621","2016-07-25","2016-07-25_21:37:39.256",167.795547749234,213.175605669032,202.429422774111,223.921788563954
"622","2016-07-25","2016-07-25_21:37:39.378",174.508168854856,213.142495707416,202.392198696053,223.89279271878
"623","2016-07-25","2016-07-25_21:37:41.967",216.46344359359,212.83829294184,201.942719836332,223.733866047348
"624","2016-07-25","2016-07-25_21:37:41.973",216.46344359359,212.838292025753,201.942240957472,223.734343094034
"625","2016-07-25","2016-07-25_21:37:42.677",177.864502461352,212.853779224245,201.896945383983,223.810613064506
"626","2016-07-25","2016-07-25_21:37:42.683",177.864502461352,212.854031165486,201.896639529192,223.81142280178
"627","2016-07-25","2016-07-25_21:37:45.194",242.854178236954,213.050904591679,201.807373578222,224.294435605135
"628","2016-07-25","2016-07-25_21:37:45.828",247.985752048316,213.102758277728,201.773747846792,224.431768708664
"629","2016-07-25","2016-07-25_21:37:45.832",201.802856539316,213.103054018793,201.773493094539,224.432614943047
"630","2016-07-25","2016-07-25_21:37:47.164",167.595144843188,213.164736938401,201.647286529191,224.682187347612
"631","2016-07-25","2016-07-25_21:37:47.167",167.595144843188,213.164770251969,201.646891711446,224.682648792493
"632","2016-07-25","2016-07-25_21:37:48.605",275.354740944569,213.101675036196,201.382183801912,224.821166270479
"633","2016-07-25","2016-07-25_21:37:48.611",275.354740944569,213.101027912997,201.380724694302,224.821331131693
"634","2016-07-25","2016-07-25_21:37:49.184",177.85729387894,213.021685297941,201.225730367432,224.81764022845
"635","2016-07-25","2016-07-25_21:37:49.319",271.933562508161,212.997648012487,201.184494157365,224.810801867609
"636","2016-07-25","2016-07-25_21:37:49.325",273.644149768326,212.996529812703,201.182617790389,224.810441835016
"637","2016-07-25","2016-07-25_21:37:49.961",185.395121233063,212.852584916717,200.961685369979,224.743484463456
"638","2016-07-25","2016-07-25_21:37:49.966",336.169996129349,212.851244926295,200.959769026473,224.742720826118
"639","2016-07-25","2016-07-25_21:37:50.608",346.569355935025,212.649930898613,200.688807039514,224.611054757711
"640","2016-07-25","2016-07-25_21:37:50.611",388.168204927682,212.648849338886,200.687421605769,224.610277072003
"641","2016-07-25","2016-07-25_21:37:50.963",206.189893489431,212.524033018188,200.526969505227,224.52109653115
"642","2016-07-25","2016-07-25_21:37:51.250",206.189893489431,212.425306805948,200.399215356572,224.451398255324
"643","2016-07-25","2016-07-25_21:37:55.230",194.323171934418,211.324863788214,198.898594393224,223.751133183204
"644","2016-07-25","2016-07-25_21:37:56.668",266.596568038964,211.043143941414,198.473125569731,223.613162313098
"645","2016-07-25","2016-07-25_21:37:57.243",294.180509674961,210.946559965083,198.319131360759,223.573988569408
"646","2016-07-25","2016-07-25_21:37:58.789",237.174727466821,210.730450337941,197.948752972176,223.512147703707
"647","2016-07-25","2016-07-25_21:37:59.448",259.382143617679,210.65697129691,197.809518619756,223.504423974065
"648","2016-07-25","2016-07-25_21:37:59.453",208.550507020519,210.656455152644,197.808503506183,223.504406799104
"649","2016-07-25","2016-07-25_21:38:00.839",191.023120095013,210.536752365191,197.550425800867,223.523078929515
"650","2016-07-25","2016-07-25_21:38:00.845",191.023120095013,210.53633347106,197.549407513526,223.523259428595
"651","2016-07-25","2016-07-25_21:38:01.526",215.561571439478,210.494191033561,197.439207427413,223.549174639709
"652","2016-07-25","2016-07-25_21:38:02.165",231.336695469722,210.464200934157,197.345301740774,223.583100127539
"653","2016-07-25","2016-07-25_21:38:02.819",226.980531609984,210.442807502644,197.258428154465,223.627186850823
"654","2016-07-25","2016-07-25_21:38:03.496",225.260730458262,210.430278008998,197.178039896384,223.682516121611
"655","2016-07-25","2016-07-25_21:38:04.292",228.700336603872,210.427645415375,197.095514631293,223.759776199457
"656","2016-07-25","2016-07-25_21:38:04.976",278.576352823144,210.435467376249,197.034589961104,223.836344791394
"657","2016-07-25","2016-07-25_21:38:05.071",221.821139681777,210.437271624202,197.026839042909,223.847704205496
"658","2016-07-25","2016-07-25_21:38:05.780",226.078285548667,210.456125799663,196.974327969904,223.937923629421
"659","2016-07-25","2016-07-25_21:38:05.786",189.270402940656,210.456325335795,196.973923166094,223.938727505496
"660","2016-07-25","2016-07-25_21:38:48.921",235.234410119867,215.699672681449,199.137517325331,232.261828037567
"661","2016-07-25","2016-07-25_21:38:49.575",235.234410119867,215.634659111811,199.062027028483,232.207291195138
"662","2016-07-25","2016-07-25_21:38:51.512",199.046746365974,215.437217512466,198.824621438195,232.049813586738
"663","2016-07-25","2016-07-25_21:38:54.726",222.376878376771,215.09343689127,198.375850549631,231.811023232909
"664","2016-07-25","2016-07-25_21:38:56.786",182.459055099351,214.862434573808,198.044297036344,231.680572111273
"665","2016-07-25","2016-07-25_21:38:57.473",197.53842616388,214.78353877939,197.924919767337,231.642157791442
"666","2016-07-25","2016-07-25_21:38:59.918",195.709161099979,214.495192072986,197.460088290157,231.530295855816
"667","2016-07-25","2016-07-25_21:38:59.923",195.709161099979,214.494590277058,197.459069638118,231.530110915998
"668","2016-07-25","2016-07-25_21:39:01.332",197.53842616388,214.323033168276,197.160134866966,231.485931469587
"669","2016-07-25","2016-07-25_21:39:03.446",207.169880938811,214.058239182415,196.664455632406,231.452022732424
"670","2016-07-25","2016-07-25_21:39:10.971",204.071215169505,213.043178571574,194.363178486838,231.723178656309
"671","2016-07-25","2016-07-25_21:39:13.476",234.878314288667,212.67998818967,193.385926693243,231.974049686098
"672","2016-07-25","2016-07-25_21:39:15.193",192.518816514855,212.423702887063,192.649683691858,232.197722082269
"673","2016-07-25","2016-07-25_21:39:15.759",205.996628919506,212.337907191386,192.394862846846,232.280951535926
"674","2016-07-25","2016-07-25_21:39:18.828",233.981394935709,211.861334481283,190.90644980088,232.816219161686
"675","2016-07-25","2016-07-25_21:39:19.404",202.780553723519,211.769745659859,190.606788080768,232.932703238951
"676","2016-07-25","2016-07-25_21:39:19.967",228.131159351717,211.679567546668,190.30763329918,233.051501794156
"677","2016-07-25","2016-07-25_21:39:21.220",271.033721432376,211.476536892305,189.619572968666,233.333500815945
"678","2016-07-25","2016-07-25_21:39:43.951",177.58201833357,207.226913738951,171.89887094619,242.554956531711
"679","2016-07-25","2016-07-25_21:39:44.668",240.483833091744,207.075166630489,171.18561661117,242.964716649808
"680","2016-07-25","2016-07-25_21:39:45.378",197.932137052618,206.923820326967,170.470529232147,243.377111421786
"681","2016-07-25","2016-07-25_21:39:48.263",192.82315393338,206.297754733843,167.475647657569,245.119861810116
